Subdistt,Town/Village,Ward,EB,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,MARGWORK_3_6_P,MARGWORK_3_6_M,MARGWORK_3_6_F,MARG_CL_3_6_P,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_P,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_HH_3_6_P,MARG_HH_3_6_M,MARG_HH_3_6_F,MARG_OT_3_6_P,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_P,MARGWORK_0_3_M,MARGWORK_0_3_F,MARG_CL_0_3_P,MARG_CL_0_3_M,MARG_CL_0_3_F,MARG_AL_0_3_P,MARG_AL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_P,MARG_HH_0_3_M,MARG_HH_0_3_F,MARG_OT_0_3_P,MARG_OT_0_3_M,MARG_OT_0_3_F,NON_WORK_P,NON_WORK_M,NON_WORK_F,Level
0,0,0,0,243274853,1181825381,608221517,573603864,161190306,84007288,77183018,197719707,101655693,96064014,103740362,52140493,51599869,742019390,422954730,319064660,439805990,185266786,254539204,471639318,323849066,147790252,353582234,265888059,87694175,95703493,72870972,22832520,85767750,54977509,30790241,11941212,7281363,4659848,160169778,130758213,29411564,118057083,57961007,60096076,22818602,9671211,13147390,58001262,27394545,30606716,5905155,2194040,3711114,31332063,18701209,12630854,95985771,47931787,48053984,17806693,7588930,10217763,47728204,22928066,24800137,4505235,1710726,2794509,25945637,15704064,10241573,22071311,10029219,12042091,5011908,2082281,2929627,10273057,4466478,5806578,1399919,483314,916605,5386425,2997144,2389280,710186063,284372450,425813612,0
0,0,0,0,226064025,1101587929,566626978,534960951,152000195,79184224,72815971,187607202,96460444,91146757,101514373,51016318,50498054,682263571,390315097,291948474,419324357,176311880,243012476,443309685,301486168,141823517,328752402,245650369,83102033,95043122,72328776,22714346,84659514,54208157,30451357,10858863,6564372,4294490,138190901,112549062,25641838,114557283,55835798,58721484,22686581,9603258,13083323,57548737,27140442,30408295,5628173,2078723,3549449,28693791,17013374,11680416,93004324,46113654,46890669,17693256,7529223,10164033,47354070,22714144,24639926,4284717,1617824,2666893,23672279,14252462,9419816,21552959,9722144,11830815,4993325,2074035,2919290,10194666,4426297,5768369,1343455,460899,882556,5021511,2760912,2260599,658278243,265140810,393137433,0
0,0,0,0,236460672,1150057442,591753237,558304204,157551720,82097721,75453999,193715923,99598769,94117153,102859039,51695405,51163634,718360623,410031914,308328709,431696818,181721323,249975495,460422934,314995056,145427878,343751506,257875470,85876035,95442036,72656304,22785732,85328973,54672904,30656069,11512684,6997489,4515194,151467811,123548772,27919039,116671428,57119585,59551842,22766332,9644307,13122024,57822096,27293939,30528156,5795491,2148383,3647107,30287507,18032954,12254553,94805344,47211944,47593400,17761781,7565290,10196490,47580076,22843369,24736706,4417927,1673944,2743983,25045560,15129340,9916220,21866083,9907641,11958442,5004551,2079016,2925534,10242020,4450570,5791450,1377564,474439,903124,5241947,2903614,2338332,689634507,276758181,412876326,0
0,0,0,0,174299567,860260297,441524407,418735890,124359391,64678048,59681342,157192144,80834861,76357283,94819338,47635174,47184163,502537896,292145912,210391984,357722401,149378495,208343906,358103552,234225990,123877561,254072504,184782112,69290391,93056946,70698031,22358915,81326309,51894200,29432109,7603515,4407902,3195612,72085732,57781978,14303754,104031048,49443878,54587169,22289507,9398877,12890629,56187692,26376183,29811508,4795104,1731888,3063216,20758743,11936928,8821815,84037118,40645312,43391805,17352074,7349643,10002430,46228799,22070737,24158061,3621472,1338405,2283067,16834771,9886526,6948245,19993929,8798565,11195364,4937433,2049233,2888199,9958893,4305446,5653446,1173631,393483,780148,3923972,2050402,1873569,502156745,207298416,294858328,0
0,0,0,0,233980757,1138495996,585759864,552736132,156227513,81402764,74824749,192258808,98850184,93408624,102538295,51533422,51004873,709750384,405328856,304421527,428745612,180431007,248314604,456340907,311772777,144568129,340173766,254959413,85214352,95346883,72578178,22768704,85169287,54562047,30607239,11356728,6894178,4462549,148300867,120925008,27375858,116167140,56813363,59353776,22747309,9634516,13112793,57756892,27257325,30499566,5755580,2131767,3623813,29907358,17789754,12117604,94375746,46949969,47425777,17745435,7556687,10188748,47526166,22812545,24713621,4386152,1660557,2725594,24717991,14920178,9797813,21791393,9863394,11927999,5001873,2077828,2924044,10230725,4444780,5785945,1369428,471210,898218,5189366,2869575,2319791,682155089,273987086,408168003,0
0,0,0,0,198266414,971994540,499446664,472547876,137157032,71394381,65762651,171274259,88069477,83204782,97919126,49200637,48718489,585750548,337598061,248152486,386243992,161848602,224395389,397553833,265367327,132186505,288649157,212964001,75685155,93976542,71453063,22523479,82869577,52965558,29904019,9110735,5406344,3704391,102692302,83139036,19553266,108904675,52403325,56501350,22473352,9493505,12979846,56817853,26730034,30087819,5180813,1892472,3288341,24432655,14287313,10145342,88188917,43177144,45011773,17510040,7432788,10077252,46749797,22368633,24381164,3928553,1467775,2460778,20000525,11907946,8092578,20715757,9226180,11489576,4963311,2060716,2902594,10068055,4361400,5706655,1252259,424696,827562,4432130,2379366,2052763,574440707,234079336,340361370,0
0,0,0,0,239104268,1162381978,598142191,564239786,158963328,82838547,76124781,195269212,100396763,94872448,103200953,51868079,51332873,727539164,415045387,312493776,434842813,183096804,251746009,464774388,318430015,146344373,347565388,260983995,86581392,95543470,72739585,22803884,85499199,54791077,30708121,11678933,7107620,4571313,154843784,126345712,28498072,117209000,57446019,59762980,22786610,9654745,13131865,57891604,27332970,30558634,5838035,2166096,3671939,30692748,18292207,12400541,95263297,47491211,47772086,17779205,7574461,10204743,47637543,22876228,24761314,4451798,1688213,2763584,25394750,15352307,10042442,21945702,9954808,11990894,5007405,2080283,2927122,10254061,4456741,5797319,1386237,477882,908354,5297998,2939900,2358098,697607589,279712176,417895413,0
0,0,0,0,184493620,907785314,466161046,441624267,129802736,67534772,62267964,163181828,83912031,79269796,96137801,48301028,47836773,537931546,311478518,226453027,369853768,154682527,215171240,374883325,247471639,127411686,268779330,196768990,72010339,93448087,71019176,22428910,81982722,52349891,29632831,8244596,4832579,3412016,85103923,68567343,16536580,106103995,50702648,55401346,22367703,9439126,12928577,56455725,26526690,29929034,4959161,1800191,3158970,22321404,12936640,9384764,85803043,41722201,44080842,17419263,7385008,10034254,46450400,22197444,24252956,3752086,1393431,2358655,18181292,10746316,7434975,20300951,8980447,11320504,4948440,2054117,2894322,10005324,4329245,5676078,1207075,406759,800315,4140112,2190324,1949788,532901988,218689407,314212581,0
0,0,0,0,234410241,1140498265,586797826,553700438,156456846,81523120,74933726,192511159,98979827,93531331,102593843,51561475,51032368,711241548,406143355,305098192,429256716,180654470,248602246,457047852,312330827,144717024,340793376,255464430,85328945,95363362,72591709,22771653,85196942,54581246,30615696,11383737,6912070,4471667,148849334,121379405,27469929,116254475,56866396,59388078,22750603,9636211,13114392,57768184,27263666,30504517,5762492,2134645,3627847,29973194,17831872,12141321,94450146,46995339,47454807,17748266,7558177,10190089,47535503,22817883,24717619,4391655,1662876,2728779,24774721,14956401,9818319,21804329,9871057,11933271,5002337,2078034,2924302,10232681,4445782,5786898,1370837,471769,899067,5198473,2875470,2323002,683450412,274466998,408983413,0
0,0,0,0,177303667,874265511,448784613,425480898,125963498,65519900,60443597,158957252,81741676,77215575,95207878,47831395,47376482,512968100,297843065,215125035,361297411,150941548,210355862,363048407,238129369,124919037,258406479,188314542,70091936,93172212,70792669,22379542,81519749,52028488,29491260,7792436,4533051,3259385,75922081,60960332,14961748,104641927,49814826,54827100,22312551,9410738,12901812,56266679,26420536,29846142,4843450,1752016,3091434,21219246,12231534,8987711,84557521,40962662,43594858,17371874,7360065,10011808,46294103,22108077,24186026,3659963,1354620,2305342,17231579,10139899,7091680,20084406,8852164,11232242,4940676,2050672,2890003,9972576,4312459,5660116,1183486,397395,786091,3987666,2091635,1896030,511217104,210655243,300561860,0
0,0,0,0,212239625,1037138114,533216641,503921473,144618344,75310153,69308190,179484449,92287421,87197028,99726373,50113338,49613035,634265394,364097686,270167708,402872720,169118955,233753765,420554233,283523426,137030807,308808123,229394676,79413447,94512687,71893264,22619423,83769337,53590183,30179153,9989478,5988458,4001020,120536620,97922770,22613849,111746109,54128749,57617360,22580537,9548675,13031861,57185252,26936336,30248915,5405690,1986096,3419594,26574629,15657640,10916988,90609510,44653259,45956250,17602139,7481264,10120874,47053551,22542314,24511237,4107589,1543201,2564387,21846230,13086480,8759750,21136599,9475490,11661109,4978398,2067411,2910986,10131700,4394022,5737677,1298101,442895,855206,4728398,2571160,2157238,616583881,249693215,366890666,0
0,0,0,0,184188825,906364348,465424428,440939920,129639984,67449358,62190626,163002740,83820025,79182714,96098380,48281119,47817260,536873300,310900487,225972813,369491048,154523940,214967107,374381621,247075603,127306018,268339606,196410591,71929014,93436392,71009574,22426818,81963096,52336266,29626829,8225428,4819882,3405546,84714688,68244868,16469820,106042015,50665012,55377003,22365365,9437923,12927442,56447711,26522190,29925521,4954256,1798148,3156107,22274682,12906749,9367932,85750243,41690003,44060240,17417254,7383951,10033303,46443775,22193656,24250118,3748181,1391786,2356395,18141032,10720609,7420422,20291772,8975009,11316763,4948110,2053971,2894139,10003936,4328534,5675402,1206075,406362,799712,4133649,2186140,1947509,531982726,218348824,313633902,0
0,0,0,0,241096616,1171670369,602957229,568713140,160027188,83396871,76630316,196439848,100998172,95441676,103458636,51998215,51460421,734456575,418823793,315632781,437213794,184133435,253080358,468053863,321018773,147035090,350439721,263326736,87112985,95619915,72802351,22817564,85627490,54880138,30747351,11804228,7190619,4613608,157388088,128453627,28934460,117614141,57692036,59922105,22801893,9662611,13139282,57943989,27362385,30581604,5870099,2179445,3690653,30998158,18487593,12510565,95608433,47701680,47906752,17792336,7581373,10210963,47680853,22900992,24779861,4477326,1698968,2778357,25657917,15520346,10137570,22005707,9990355,12015352,5009556,2081237,2928318,10263136,4461393,5801742,1392773,480477,912295,5340241,2967246,2372994,703616506,281938456,421678050,0
0,0,0,0,223778754,1090933918,561104013,529829905,150779923,78543813,72236110,186264454,95770614,90493839,101218804,50867049,50351754,674329133,385981174,288347959,416604785,175122839,241481946,439548048,298516799,141031248,325455471,242963188,82492283,94955438,72256783,22698654,84512362,54106001,30406360,10715147,6469170,4245977,135272523,110131232,25141290,114092576,55553611,58538965,22669051,9594235,13074816,57488650,27106702,30381948,5591395,2063411,3527983,28343478,16789262,11554216,92608444,45872240,46736203,17678193,7521295,10156898,47304392,22685739,24618653,4255436,1605488,2649948,23370420,14059717,9310703,21484132,9681370,11802761,4990857,2072940,2917917,10184257,4420962,5763295,1335958,457923,878035,4973058,2729544,2243513,651385870,262587213,388798656,0
